date,state,parlimen,dun,sex,age,ethnicity,population
2021-01-01,Negeri Sembilan,P.130 Rasah,N.21 Bukit Kepayang,both,overall,overall,87.3
2021-01-01,Negeri Sembilan,P.130 Rasah,N.21 Bukit Kepayang,both,citizen,overall,83.0
2021-01-01,Negeri Sembilan,P.130 Rasah,N.21 Bukit Kepayang,both,noncitizen,overall,4.4
2021-01-01,Negeri Sembilan,P.130 Rasah,N.21 Bukit Kepayang,female,overall,overall,42.4
2021-01-01,Negeri Sembilan,P.130 Rasah,N.21 Bukit Kepayang,male,overall,overall,45.0
2022-01-01,Negeri Sembilan,P.130 Rasah,N.21 Bukit Kepayang,both,overall,overall,87.6
2022-01-01,Negeri Sembilan,P.130 Rasah,N.21 Bukit Kepayang,both,citizen,overall,83.5
2022-01-01,Negeri Sembilan,P.130 Rasah,N.21 Bukit Kepayang,both,noncitizen,overall,4.1
2022-01-01,Negeri Sembilan,P.130 Rasah,N.21 Bukit Kepayang,female,overall,overall,42.6
2022-01-01,Negeri Sembilan,P.130 Rasah,N.21 Bukit Kepayang,male,overall,overall,45.0
2023-01-01,Negeri Sembilan,P.130 Rasah,N.21 Bukit Kepayang,both,overall,overall,88.8
2023-01-01,Negeri Sembilan,P.130 Rasah,N.21 Bukit Kepayang,both,citizen,overall,84.1
2023-01-01,Negeri Sembilan,P.130 Rasah,N.21 Bukit Kepayang,both,noncitizen,overall,4.8
2023-01-01,Negeri Sembilan,P.130 Rasah,N.21 Bukit Kepayang,female,overall,overall,43.1
2023-01-01,Negeri Sembilan,P.130 Rasah,N.21 Bukit Kepayang,male,overall,overall,45.8
2024-01-01,Negeri Sembilan,P.130 Rasah,N.21 Bukit Kepayang,both,overall,overall,89.9
2024-01-01,Negeri Sembilan,P.130 Rasah,N.21 Bukit Kepayang,both,citizen,overall,84.6
2024-01-01,Negeri Sembilan,P.130 Rasah,N.21 Bukit Kepayang,both,noncitizen,overall,5.3
2024-01-01,Negeri Sembilan,P.130 Rasah,N.21 Bukit Kepayang,female,overall,overall,43.5
2024-01-01,Negeri Sembilan,P.130 Rasah,N.21 Bukit Kepayang,male,overall,overall,46.4
2020-01-01,Negeri Sembilan,P.130 Rasah,N.22 Rahang,both,overall,overall,14.7
2020-01-01,Negeri Sembilan,P.130 Rasah,N.22 Rahang,both,overall,citizen,14.4
2020-01-01,Negeri Sembilan,P.130 Rasah,N.22 Rahang,both,overall,noncitizen,0.2
2020-01-01,Negeri Sembilan,P.130 Rasah,N.22 Rahang,female,overall,overall,7.2
2020-01-01,Negeri Sembilan,P.130 Rasah,N.22 Rahang,male,overall,overall,7.4
2021-01-01,Negeri Sembilan,P.130 Rasah,N.22 Rahang,both,overall,overall,14.7
2021-01-01,Negeri Sembilan,P.130 Rasah,N.22 Rahang,both,citizen,overall,14.5
2021-01-01,Negeri Sembilan,P.130 Rasah,N.22 Rahang,both,noncitizen,overall,0.2
2021-01-01,Negeri Sembilan,P.130 Rasah,N.22 Rahang,female,overall,overall,7.3
2021-01-01,Negeri Sembilan,P.130 Rasah,N.22 Rahang,male,overall,overall,7.4
2022-01-01,Negeri Sembilan,P.130 Rasah,N.22 Rahang,both,overall,overall,14.8
2022-01-01,Negeri Sembilan,P.130 Rasah,N.22 Rahang,both,citizen,overall,14.6
2022-01-01,Negeri Sembilan,P.130 Rasah,N.22 Rahang,both,noncitizen,overall,0.2
2022-01-01,Negeri Sembilan,P.130 Rasah,N.22 Rahang,female,overall,overall,7.3
2022-01-01,Negeri Sembilan,P.130 Rasah,N.22 Rahang,male,overall,overall,7.4
2023-01-01,Negeri Sembilan,P.130 Rasah,N.22 Rahang,both,overall,overall,15.0
2023-01-01,Negeri Sembilan,P.130 Rasah,N.22 Rahang,both,citizen,overall,14.7
2023-01-01,Negeri Sembilan,P.130 Rasah,N.22 Rahang,both,noncitizen,overall,0.2
2023-01-01,Negeri Sembilan,P.130 Rasah,N.22 Rahang,female,overall,overall,7.4
2023-01-01,Negeri Sembilan,P.130 Rasah,N.22 Rahang,male,overall,overall,7.6
2024-01-01,Negeri Sembilan,P.130 Rasah,N.22 Rahang,both,overall,overall,15.2
2024-01-01,Negeri Sembilan,P.130 Rasah,N.22 Rahang,both,citizen,overall,14.9
2024-01-01,Negeri Sembilan,P.130 Rasah,N.22 Rahang,both,noncitizen,overall,0.3
2024-01-01,Negeri Sembilan,P.130 Rasah,N.22 Rahang,female,overall,overall,7.5
2024-01-01,Negeri Sembilan,P.130 Rasah,N.22 Rahang,male,overall,overall,7.7
2020-01-01,Negeri Sembilan,P.130 Rasah,N.23 Mambau,both,overall,overall,45.0
2020-01-01,Negeri Sembilan,P.130 Rasah,N.23 Mambau,both,overall,citizen,43.7
2020-01-01,Negeri Sembilan,P.130 Rasah,N.23 Mambau,both,overall,noncitizen,1.3
2020-01-01,Negeri Sembilan,P.130 Rasah,N.23 Mambau,female,overall,overall,23.1
2020-01-01,Negeri Sembilan,P.130 Rasah,N.23 Mambau,male,overall,overall,21.9
2021-01-01,Negeri Sembilan,P.130 Rasah,N.23 Mambau,both,overall,overall,45.2
2021-01-01,Negeri Sembilan,P.130 Rasah,N.23 Mambau,both,citizen,overall,44.0
2021-01-01,Negeri Sembilan,P.130 Rasah,N.23 Mambau,both,noncitizen,overall,1.2
2021-01-01,Negeri Sembilan,P.130 Rasah,N.23 Mambau,female,overall,overall,23.3
2021-01-01,Negeri Sembilan,P.130 Rasah,N.23 Mambau,male,overall,overall,21.9
2022-01-01,Negeri Sembilan,P.130 Rasah,N.23 Mambau,both,overall,overall,45.3
2022-01-01,Negeri Sembilan,P.130 Rasah,N.23 Mambau,both,citizen,overall,44.2
2022-01-01,Negeri Sembilan,P.130 Rasah,N.23 Mambau,both,noncitizen,overall,1.2
2022-01-01,Negeri Sembilan,P.130 Rasah,N.23 Mambau,female,overall,overall,23.4
2022-01-01,Negeri Sembilan,P.130 Rasah,N.23 Mambau,male,overall,overall,22.0
2023-01-01,Negeri Sembilan,P.130 Rasah,N.23 Mambau,both,overall,overall,46.0
2023-01-01,Negeri Sembilan,P.130 Rasah,N.23 Mambau,both,citizen,overall,44.6
2023-01-01,Negeri Sembilan,P.130 Rasah,N.23 Mambau,both,noncitizen,overall,1.3
2023-01-01,Negeri Sembilan,P.130 Rasah,N.23 Mambau,female,overall,overall,23.6
2023-01-01,Negeri Sembilan,P.130 Rasah,N.23 Mambau,male,overall,overall,22.3
2024-01-01,Negeri Sembilan,P.130 Rasah,N.23 Mambau,both,overall,overall,46.5
2024-01-01,Negeri Sembilan,P.130 Rasah,N.23 Mambau,both,citizen,overall,45.0
2024-01-01,Negeri Sembilan,P.130 Rasah,N.23 Mambau,both,noncitizen,overall,1.5
2024-01-01,Negeri Sembilan,P.130 Rasah,N.23 Mambau,female,overall,overall,23.9
2024-01-01,Negeri Sembilan,P.130 Rasah,N.23 Mambau,male,overall,overall,22.6
2020-01-01,Negeri Sembilan,P.130 Rasah,N.24 Seremban Jaya,both,overall,overall,50.5
2020-01-01,Negeri Sembilan,P.130 Rasah,N.24 Seremban Jaya,both,overall,citizen,47.5
2020-01-01,Negeri Sembilan,P.130 Rasah,N.24 Seremban Jaya,both,overall,noncitizen,2.9
2020-01-01,Negeri Sembilan,P.130 Rasah,N.24 Seremban Jaya,female,overall,overall,24.2
2020-01-01,Negeri Sembilan,P.130 Rasah,N.24 Seremban Jaya,male,overall,overall,26.3
2021-01-01,Negeri Sembilan,P.130 Rasah,N.24 Seremban Jaya,both,overall,overall,50.6
2021-01-01,Negeri Sembilan,P.130 Rasah,N.24 Seremban Jaya,both,citizen,overall,48.0
2021-01-01,Negeri Sembilan,P.130 Rasah,N.24 Seremban Jaya,both,noncitizen,overall,2.6
2021-01-01,Negeri Sembilan,P.130 Rasah,N.24 Seremban Jaya,female,overall,overall,24.4
2021-01-01,Negeri Sembilan,P.130 Rasah,N.24 Seremban Jaya,male,overall,overall,26.3
2022-01-01,Negeri Sembilan,P.130 Rasah,N.24 Seremban Jaya,both,overall,overall,50.8
2022-01-01,Negeri Sembilan,P.130 Rasah,N.24 Seremban Jaya,both,citizen,overall,48.3
2022-01-01,Negeri Sembilan,P.130 Rasah,N.24 Seremban Jaya,both,noncitizen,overall,2.5
2022-01-01,Negeri Sembilan,P.130 Rasah,N.24 Seremban Jaya,female,overall,overall,24.5
2022-01-01,Negeri Sembilan,P.130 Rasah,N.24 Seremban Jaya,male,overall,overall,26.3
2023-01-01,Negeri Sembilan,P.130 Rasah,N.24 Seremban Jaya,both,overall,overall,51.5
2023-01-01,Negeri Sembilan,P.130 Rasah,N.24 Seremban Jaya,both,citizen,overall,48.6
2023-01-01,Negeri Sembilan,P.130 Rasah,N.24 Seremban Jaya,both,noncitizen,overall,2.9
2023-01-01,Negeri Sembilan,P.130 Rasah,N.24 Seremban Jaya,female,overall,overall,24.8
2023-01-01,Negeri Sembilan,P.130 Rasah,N.24 Seremban Jaya,male,overall,overall,26.7
2024-01-01,Negeri Sembilan,P.130 Rasah,N.24 Seremban Jaya,both,overall,overall,52.1
2024-01-01,Negeri Sembilan,P.130 Rasah,N.24 Seremban Jaya,both,citizen,overall,48.9
2024-01-01,Negeri Sembilan,P.130 Rasah,N.24 Seremban Jaya,both,noncitizen,overall,3.2
2024-01-01,Negeri Sembilan,P.130 Rasah,N.24 Seremban Jaya,female,overall,overall,25.0
2024-01-01,Negeri Sembilan,P.130 Rasah,N.24 Seremban Jaya,male,overall,overall,27.1
2020-01-01,Negeri Sembilan,P.131 Rembau,N.25 Paroi,both,overall,overall,109.1
2020-01-01,Negeri Sembilan,P.131 Rembau,N.25 Paroi,both,overall,citizen,101.0
2020-01-01,Negeri Sembilan,P.131 Rembau,N.25 Paroi,both,overall,noncitizen,8.1
2020-01-01,Negeri Sembilan,P.131 Rembau,N.25 Paroi,female,overall,overall,51.1
2020-01-01,Negeri Sembilan,P.131 Rembau,N.25 Paroi,male,overall,overall,58.0
2021-01-01,Negeri Sembilan,P.131 Rembau,N.25 Paroi,both,overall,overall,109.5
2021-01-01,Negeri Sembilan,P.131 Rembau,N.25 Paroi,both,citizen,overall,102.2
2021-01-01,Negeri Sembilan,P.131 Rembau,N.25 Paroi,both,noncitizen,overall,7.3
2021-01-01,Negeri Sembilan,P.131 Rembau,N.25 Paroi,female,overall,overall,51.5
2021-01-01,Negeri Sembilan,P.131 Rembau,N.25 Paroi,male,overall,overall,58.1
2022-01-01,Negeri Sembilan,P.131 Rembau,N.25 Paroi,both,overall,overall,109.9
2022-01-01,Negeri Sembilan,P.131 Rembau,N.25 Paroi,both,citizen,overall,103.0
2022-01-01,Negeri Sembilan,P.131 Rembau,N.25 Paroi,both,noncitizen,overall,6.9
2022-01-01,Negeri Sembilan,P.131 Rembau,N.25 Paroi,female,overall,overall,51.7
2022-01-01,Negeri Sembilan,P.131 Rembau,N.25 Paroi,male,overall,overall,58.2
2023-01-01,Negeri Sembilan,P.131 Rembau,N.25 Paroi,both,overall,overall,111.4
2023-01-01,Negeri Sembilan,P.131 Rembau,N.25 Paroi,both,citizen,overall,103.4
2023-01-01,Negeri Sembilan,P.131 Rembau,N.25 Paroi,both,noncitizen,overall,8.0
2023-01-01,Negeri Sembilan,P.131 Rembau,N.25 Paroi,female,overall,overall,52.3
2023-01-01,Negeri Sembilan,P.131 Rembau,N.25 Paroi,male,overall,overall,59.1
2024-01-01,Negeri Sembilan,P.131 Rembau,N.25 Paroi,both,overall,overall,112.7
2024-01-01,Negeri Sembilan,P.131 Rembau,N.25 Paroi,both,citizen,overall,103.9
2024-01-01,Negeri Sembilan,P.131 Rembau,N.25 Paroi,both,noncitizen,overall,8.8
2024-01-01,Negeri Sembilan,P.131 Rembau,N.25 Paroi,female,overall,overall,52.8
2024-01-01,Negeri Sembilan,P.131 Rembau,N.25 Paroi,male,overall,overall,59.9
2020-01-01,Negeri Sembilan,P.131 Rembau,N.26 Chembong,both,overall,overall,33.3
2020-01-01,Negeri Sembilan,P.131 Rembau,N.26 Chembong,both,overall,citizen,32.2
2020-01-01,Negeri Sembilan,P.131 Rembau,N.26 Chembong,both,overall,noncitizen,1.1
2020-01-01,Negeri Sembilan,P.131 Rembau,N.26 Chembong,female,overall,overall,16.6
2020-01-01,Negeri Sembilan,P.131 Rembau,N.26 Chembong,male,overall,overall,16.7
2021-01-01,Negeri Sembilan,P.131 Rembau,N.26 Chembong,both,overall,overall,33.4
2021-01-01,Negeri Sembilan,P.131 Rembau,N.26 Chembong,both,citizen,overall,32.4
2021-01-01,Negeri Sembilan,P.131 Rembau,N.26 Chembong,both,noncitizen,overall,1.0
2021-01-01,Negeri Sembilan,P.131 Rembau,N.26 Chembong,female,overall,overall,16.7
2021-01-01,Negeri Sembilan,P.131 Rembau,N.26 Chembong,male,overall,overall,16.7
2022-01-01,Negeri Sembilan,P.131 Rembau,N.26 Chembong,both,overall,overall,33.5
2022-01-01,Negeri Sembilan,P.131 Rembau,N.26 Chembong,both,citizen,overall,32.6
2022-01-01,Negeri Sembilan,P.131 Rembau,N.26 Chembong,both,noncitizen,overall,0.9
2022-01-01,Negeri Sembilan,P.131 Rembau,N.26 Chembong,female,overall,overall,16.8
2022-01-01,Negeri Sembilan,P.131 Rembau,N.26 Chembong,male,overall,overall,16.7
2023-01-01,Negeri Sembilan,P.131 Rembau,N.26 Chembong,both,overall,overall,34.0
2023-01-01,Negeri Sembilan,P.131 Rembau,N.26 Chembong,both,citizen,overall,32.9
2023-01-01,Negeri Sembilan,P.131 Rembau,N.26 Chembong,both,noncitizen,overall,1.1
2023-01-01,Negeri Sembilan,P.131 Rembau,N.26 Chembong,female,overall,overall,17.0
2023-01-01,Negeri Sembilan,P.131 Rembau,N.26 Chembong,male,overall,overall,17.0
2024-01-01,Negeri Sembilan,P.131 Rembau,N.26 Chembong,both,overall,overall,34.4
2024-01-01,Negeri Sembilan,P.131 Rembau,N.26 Chembong,both,citizen,overall,33.2
2024-01-01,Negeri Sembilan,P.131 Rembau,N.26 Chembong,both,noncitizen,overall,1.2
2024-01-01,Negeri Sembilan,P.131 Rembau,N.26 Chembong,female,overall,overall,17.2
2024-01-01,Negeri Sembilan,P.131 Rembau,N.26 Chembong,male,overall,overall,17.2
2020-01-01,Negeri Sembilan,P.131 Rembau,N.27 Rantau,both,overall,overall,53.8
2020-01-01,Negeri Sembilan,P.131 Rembau,N.27 Rantau,both,overall,citizen,52.9
2020-01-01,Negeri Sembilan,P.131 Rembau,N.27 Rantau,both,overall,noncitizen,0.8
2020-01-01,Negeri Sembilan,P.131 Rembau,N.27 Rantau,female,overall,overall,25.9
2020-01-01,Negeri Sembilan,P.131 Rembau,N.27 Rantau,male,overall,overall,27.9
2021-01-01,Negeri Sembilan,P.131 Rembau,N.27 Rantau,both,overall,overall,54.0
2021-01-01,Negeri Sembilan,P.131 Rembau,N.27 Rantau,both,citizen,overall,53.2
2021-01-01,Negeri Sembilan,P.131 Rembau,N.27 Rantau,both,noncitizen,overall,0.8
2021-01-01,Negeri Sembilan,P.131 Rembau,N.27 Rantau,female,overall,overall,26.1
2021-01-01,Negeri Sembilan,P.131 Rembau,N.27 Rantau,male,overall,overall,27.9
2022-01-01,Negeri Sembilan,P.131 Rembau,N.27 Rantau,both,overall,overall,54.1
2022-01-01,Negeri Sembilan,P.131 Rembau,N.27 Rantau,both,citizen,overall,53.4
2022-01-01,Negeri Sembilan,P.131 Rembau,N.27 Rantau,both,noncitizen,overall,0.7
2022-01-01,Negeri Sembilan,P.131 Rembau,N.27 Rantau,female,overall,overall,26.2
2022-01-01,Negeri Sembilan,P.131 Rembau,N.27 Rantau,male,overall,overall,27.9
2023-01-01,Negeri Sembilan,P.131 Rembau,N.27 Rantau,both,overall,overall,54.9
2023-01-01,Negeri Sembilan,P.131 Rembau,N.27 Rantau,both,citizen,overall,54.1
2023-01-01,Negeri Sembilan,P.131 Rembau,N.27 Rantau,both,noncitizen,overall,0.8
2023-01-01,Negeri Sembilan,P.131 Rembau,N.27 Rantau,female,overall,overall,26.5
2023-01-01,Negeri Sembilan,P.131 Rembau,N.27 Rantau,male,overall,overall,28.4
2024-01-01,Negeri Sembilan,P.131 Rembau,N.27 Rantau,both,overall,overall,55.5
2024-01-01,Negeri Sembilan,P.131 Rembau,N.27 Rantau,both,citizen,overall,54.6
2024-01-01,Negeri Sembilan,P.131 Rembau,N.27 Rantau,both,noncitizen,overall,0.9
2024-01-01,Negeri Sembilan,P.131 Rembau,N.27 Rantau,female,overall,overall,26.8
2024-01-01,Negeri Sembilan,P.131 Rembau,N.27 Rantau,male,overall,overall,28.8
2020-01-01,Negeri Sembilan,P.131 Rembau,N.28 Kota,both,overall,overall,14.0
2020-01-01,Negeri Sembilan,P.131 Rembau,N.28 Kota,both,overall,citizen,13.3
2020-01-01,Negeri Sembilan,P.131 Rembau,N.28 Kota,both,overall,noncitizen,0.7
2020-01-01,Negeri Sembilan,P.131 Rembau,N.28 Kota,female,overall,overall,6.7
2020-01-01,Negeri Sembilan,P.131 Rembau,N.28 Kota,male,overall,overall,7.3
2021-01-01,Negeri Sembilan,P.131 Rembau,N.28 Kota,both,overall,overall,14.0
2021-01-01,Negeri Sembilan,P.131 Rembau,N.28 Kota,both,citizen,overall,13.5
2021-01-01,Negeri Sembilan,P.131 Rembau,N.28 Kota,both,noncitizen,overall,0.6
2021-01-01,Negeri Sembilan,P.131 Rembau,N.28 Kota,female,overall,overall,6.8
2021-01-01,Negeri Sembilan,P.131 Rembau,N.28 Kota,male,overall,overall,7.3
2022-01-01,Negeri Sembilan,P.131 Rembau,N.28 Kota,both,overall,overall,14.1
2022-01-01,Negeri Sembilan,P.131 Rembau,N.28 Kota,both,citizen,overall,13.5
2022-01-01,Negeri Sembilan,P.131 Rembau,N.28 Kota,both,noncitizen,overall,0.6
2022-01-01,Negeri Sembilan,P.131 Rembau,N.28 Kota,female,overall,overall,6.8
2022-01-01,Negeri Sembilan,P.131 Rembau,N.28 Kota,male,overall,overall,7.3
2023-01-01,Negeri Sembilan,P.131 Rembau,N.28 Kota,both,overall,overall,14.3
2023-01-01,Negeri Sembilan,P.131 Rembau,N.28 Kota,both,citizen,overall,13.6
2023-01-01,Negeri Sembilan,P.131 Rembau,N.28 Kota,both,noncitizen,overall,0.7
2023-01-01,Negeri Sembilan,P.131 Rembau,N.28 Kota,female,overall,overall,6.9
2023-01-01,Negeri Sembilan,P.131 Rembau,N.28 Kota,male,overall,overall,7.4
2024-01-01,Negeri Sembilan,P.131 Rembau,N.28 Kota,both,overall,overall,14.5
2024-01-01,Negeri Sembilan,P.131 Rembau,N.28 Kota,both,citizen,overall,13.7
2024-01-01,Negeri Sembilan,P.131 Rembau,N.28 Kota,both,noncitizen,overall,0.7
2024-01-01,Negeri Sembilan,P.131 Rembau,N.28 Kota,female,overall,overall,7.0
2024-01-01,Negeri Sembilan,P.131 Rembau,N.28 Kota,male,overall,overall,7.5
2020-01-01,Negeri Sembilan,P.132 Port Dickson,N.29 Chuah,both,overall,overall,14.6
2020-01-01,Negeri Sembilan,P.132 Port Dickson,N.29 Chuah,both,overall,citizen,13.9
2020-01-01,Negeri Sembilan,P.132 Port Dickson,N.29 Chuah,both,overall,noncitizen,0.7
2020-01-01,Negeri Sembilan,P.132 Port Dickson,N.29 Chuah,female,overall,overall,7.2
2020-01-01,Negeri Sembilan,P.132 Port Dickson,N.29 Chuah,male,overall,overall,7.4
2021-01-01,Negeri Sembilan,P.132 Port Dickson,N.29 Chuah,both,overall,overall,14.6
2021-01-01,Negeri Sembilan,P.132 Port Dickson,N.29 Chuah,both,citizen,overall,14.0
2021-01-01,Negeri Sembilan,P.132 Port Dickson,N.29 Chuah,both,noncitizen,overall,0.6
2021-01-01,Negeri Sembilan,P.132 Port Dickson,N.29 Chuah,female,overall,overall,7.2
2021-01-01,Negeri Sembilan,P.132 Port Dickson,N.29 Chuah,male,overall,overall,7.4
2022-01-01,Negeri Sembilan,P.132 Port Dickson,N.29 Chuah,both,overall,overall,14.7
2022-01-01,Negeri Sembilan,P.132 Port Dickson,N.29 Chuah,both,citizen,overall,14.1
2022-01-01,Negeri Sembilan,P.132 Port Dickson,N.29 Chuah,both,noncitizen,overall,0.6
2022-01-01,Negeri Sembilan,P.132 Port Dickson,N.29 Chuah,female,overall,overall,7.2
2022-01-01,Negeri Sembilan,P.132 Port Dickson,N.29 Chuah,male,overall,overall,7.4
2023-01-01,Negeri Sembilan,P.132 Port Dickson,N.29 Chuah,both,overall,overall,14.9
2023-01-01,Negeri Sembilan,P.132 Port Dickson,N.29 Chuah,both,citizen,overall,14.2
2023-01-01,Negeri Sembilan,P.132 Port Dickson,N.29 Chuah,both,noncitizen,overall,0.7
2023-01-01,Negeri Sembilan,P.132 Port Dickson,N.29 Chuah,female,overall,overall,7.3
2023-01-01,Negeri Sembilan,P.132 Port Dickson,N.29 Chuah,male,overall,overall,7.5
2024-01-01,Negeri Sembilan,P.132 Port Dickson,N.29 Chuah,both,overall,overall,15.0
2024-01-01,Negeri Sembilan,P.132 Port Dickson,N.29 Chuah,both,citizen,overall,14.2
2024-01-01,Negeri Sembilan,P.132 Port Dickson,N.29 Chuah,both,noncitizen,overall,0.9
2024-01-01,Negeri Sembilan,P.132 Port Dickson,N.29 Chuah,female,overall,overall,7.4
2024-01-01,Negeri Sembilan,P.132 Port Dickson,N.29 Chuah,male,overall,overall,7.6
2020-01-01,Negeri Sembilan,P.132 Port Dickson,N.30 Lukut,both,overall,overall,37.4
2020-01-01,Negeri Sembilan,P.132 Port Dickson,N.30 Lukut,both,overall,citizen,36.2
2020-01-01,Negeri Sembilan,P.132 Port Dickson,N.30 Lukut,both,overall,noncitizen,1.1
2020-01-01,Negeri Sembilan,P.132 Port Dickson,N.30 Lukut,female,overall,overall,18.7
2020-01-01,Negeri Sembilan,P.132 Port Dickson,N.30 Lukut,male,overall,overall,18.7
2021-01-01,Negeri Sembilan,P.132 Port Dickson,N.30 Lukut,both,overall,overall,37.5
2021-01-01,Negeri Sembilan,P.132 Port Dickson,N.30 Lukut,both,citizen,overall,36.5
2021-01-01,Negeri Sembilan,P.132 Port Dickson,N.30 Lukut,both,noncitizen,overall,1.0
2021-01-01,Negeri Sembilan,P.132 Port Dickson,N.30 Lukut,female,overall,overall,18.8
2021-01-01,Negeri Sembilan,P.132 Port Dickson,N.30 Lukut,male,overall,overall,18.7
2022-01-01,Negeri Sembilan,P.132 Port Dickson,N.30 Lukut,both,overall,overall,37.6
2022-01-01,Negeri Sembilan,P.132 Port Dickson,N.30 Lukut,both,citizen,overall,36.6
2022-01-01,Negeri Sembilan,P.132 Port Dickson,N.30 Lukut,both,noncitizen,overall,1.0
2022-01-01,Negeri Sembilan,P.132 Port Dickson,N.30 Lukut,female,overall,overall,18.9
2022-01-01,Negeri Sembilan,P.132 Port Dickson,N.30 Lukut,male,overall,overall,18.7
2023-01-01,Negeri Sembilan,P.132 Port Dickson,N.30 Lukut,both,overall,overall,38.1
2023-01-01,Negeri Sembilan,P.132 Port Dickson,N.30 Lukut,both,citizen,overall,37.0
2023-01-01,Negeri Sembilan,P.132 Port Dickson,N.30 Lukut,both,noncitizen,overall,1.1
2023-01-01,Negeri Sembilan,P.132 Port Dickson,N.30 Lukut,female,overall,overall,19.1
2023-01-01,Negeri Sembilan,P.132 Port Dickson,N.30 Lukut,male,overall,overall,19.0
2024-01-01,Negeri Sembilan,P.132 Port Dickson,N.30 Lukut,both,overall,overall,38.6
2024-01-01,Negeri Sembilan,P.132 Port Dickson,N.30 Lukut,both,citizen,overall,37.4
2024-01-01,Negeri Sembilan,P.132 Port Dickson,N.30 Lukut,both,noncitizen,overall,1.2
2024-01-01,Negeri Sembilan,P.132 Port Dickson,N.30 Lukut,female,overall,overall,19.3
2024-01-01,Negeri Sembilan,P.132 Port Dickson,N.30 Lukut,male,overall,overall,19.3
2020-01-01,Negeri Sembilan,P.132 Port Dickson,N.31 Bagan Pinang,both,overall,overall,34.9
2020-01-01,Negeri Sembilan,P.132 Port Dickson,N.31 Bagan Pinang,both,overall,citizen,33.2
2020-01-01,Negeri Sembilan,P.132 Port Dickson,N.31 Bagan Pinang,both,overall,noncitizen,1.6
2020-01-01,Negeri Sembilan,P.132 Port Dickson,N.31 Bagan Pinang,female,overall,overall,15.2
2020-01-01,Negeri Sembilan,P.132 Port Dickson,N.31 Bagan Pinang,male,overall,overall,19.7
2021-01-01,Negeri Sembilan,P.132 Port Dickson,N.31 Bagan Pinang,both,overall,overall,35.0
2021-01-01,Negeri Sembilan,P.132 Port Dickson,N.31 Bagan Pinang,both,citizen,overall,33.5
2021-01-01,Negeri Sembilan,P.132 Port Dickson,N.31 Bagan Pinang,both,noncitizen,overall,1.5
2021-01-01,Negeri Sembilan,P.132 Port Dickson,N.31 Bagan Pinang,female,overall,overall,15.3
2021-01-01,Negeri Sembilan,P.132 Port Dickson,N.31 Bagan Pinang,male,overall,overall,19.7
2022-01-01,Negeri Sembilan,P.132 Port Dickson,N.31 Bagan Pinang,both,overall,overall,35.1
2022-01-01,Negeri Sembilan,P.132 Port Dickson,N.31 Bagan Pinang,both,citizen,overall,33.8
2022-01-01,Negeri Sembilan,P.132 Port Dickson,N.31 Bagan Pinang,both,noncitizen,overall,1.4
2022-01-01,Negeri Sembilan,P.132 Port Dickson,N.31 Bagan Pinang,female,overall,overall,15.3
2022-01-01,Negeri Sembilan,P.132 Port Dickson,N.31 Bagan Pinang,male,overall,overall,19.8
2023-01-01,Negeri Sembilan,P.132 Port Dickson,N.31 Bagan Pinang,both,overall,overall,35.6
2023-01-01,Negeri Sembilan,P.132 Port Dickson,N.31 Bagan Pinang,both,citizen,overall,34.0
2023-01-01,Negeri Sembilan,P.132 Port Dickson,N.31 Bagan Pinang,both,noncitizen,overall,1.6
2023-01-01,Negeri Sembilan,P.132 Port Dickson,N.31 Bagan Pinang,female,overall,overall,15.5
2023-01-01,Negeri Sembilan,P.132 Port Dickson,N.31 Bagan Pinang,male,overall,overall,20.1
2024-01-01,Negeri Sembilan,P.132 Port Dickson,N.31 Bagan Pinang,both,overall,overall,36.0
2024-01-01,Negeri Sembilan,P.132 Port Dickson,N.31 Bagan Pinang,both,citizen,overall,34.2
2024-01-01,Negeri Sembilan,P.132 Port Dickson,N.31 Bagan Pinang,both,noncitizen,overall,1.8
2024-01-01,Negeri Sembilan,P.132 Port Dickson,N.31 Bagan Pinang,female,overall,overall,15.7
2024-01-01,Negeri Sembilan,P.132 Port Dickson,N.31 Bagan Pinang,male,overall,overall,20.4
