date,state,parlimen,sex,age,ethnicity,population
2021-01-01,Sarawak,P.195 Bandar Kuching,female,overall,overall,58.1
2021-01-01,Sarawak,P.195 Bandar Kuching,male,overall,overall,58.6
2022-01-01,Sarawak,P.195 Bandar Kuching,both,citizen,overall,114.2
2022-01-01,Sarawak,P.195 Bandar Kuching,both,noncitizen,overall,3.0
2022-01-01,Sarawak,P.195 Bandar Kuching,both,overall,overall,117.3
2022-01-01,Sarawak,P.195 Bandar Kuching,female,overall,overall,58.4
2022-01-01,Sarawak,P.195 Bandar Kuching,male,overall,overall,58.8
2023-01-01,Sarawak,P.195 Bandar Kuching,both,citizen,overall,115.3
2023-01-01,Sarawak,P.195 Bandar Kuching,both,noncitizen,overall,3.3
2023-01-01,Sarawak,P.195 Bandar Kuching,both,overall,overall,118.6
2023-01-01,Sarawak,P.195 Bandar Kuching,female,overall,overall,59.0
2023-01-01,Sarawak,P.195 Bandar Kuching,male,overall,overall,59.5
2024-01-01,Sarawak,P.195 Bandar Kuching,both,citizen,overall,115.9
2024-01-01,Sarawak,P.195 Bandar Kuching,both,noncitizen,overall,3.5
2024-01-01,Sarawak,P.195 Bandar Kuching,both,overall,overall,119.2
2024-01-01,Sarawak,P.195 Bandar Kuching,female,overall,overall,59.5
2024-01-01,Sarawak,P.195 Bandar Kuching,male,overall,overall,59.9
2020-01-01,Sarawak,P.196 Stampin,both,overall,overall,212.2
2020-01-01,Sarawak,P.196 Stampin,both,overall,citizen,208.8
2020-01-01,Sarawak,P.196 Stampin,both,overall,noncitizen,3.4
2020-01-01,Sarawak,P.196 Stampin,female,overall,overall,104.5
2020-01-01,Sarawak,P.196 Stampin,male,overall,overall,107.7
2021-01-01,Sarawak,P.196 Stampin,both,citizen,overall,210.0
2021-01-01,Sarawak,P.196 Stampin,both,noncitizen,overall,3.3
2021-01-01,Sarawak,P.196 Stampin,both,overall,overall,213.2
2021-01-01,Sarawak,P.196 Stampin,female,overall,overall,105.1
2021-01-01,Sarawak,P.196 Stampin,male,overall,overall,108.1
2022-01-01,Sarawak,P.196 Stampin,both,citizen,overall,210.7
2022-01-01,Sarawak,P.196 Stampin,both,noncitizen,overall,3.1
2022-01-01,Sarawak,P.196 Stampin,both,overall,overall,213.9
2022-01-01,Sarawak,P.196 Stampin,female,overall,overall,105.7
2022-01-01,Sarawak,P.196 Stampin,male,overall,overall,108.2
2023-01-01,Sarawak,P.196 Stampin,both,citizen,overall,212.8
2023-01-01,Sarawak,P.196 Stampin,both,noncitizen,overall,3.6
2023-01-01,Sarawak,P.196 Stampin,both,overall,overall,216.4
2023-01-01,Sarawak,P.196 Stampin,female,overall,overall,106.8
2023-01-01,Sarawak,P.196 Stampin,male,overall,overall,109.6
2024-01-01,Sarawak,P.196 Stampin,both,citizen,overall,214.1
2024-01-01,Sarawak,P.196 Stampin,both,noncitizen,overall,3.7
2024-01-01,Sarawak,P.196 Stampin,both,overall,overall,217.7
2024-01-01,Sarawak,P.196 Stampin,female,overall,overall,107.5
2024-01-01,Sarawak,P.196 Stampin,male,overall,overall,110.2
2020-01-01,Sarawak,P.197 Kota Samarahan,both,overall,overall,158.5
2020-01-01,Sarawak,P.197 Kota Samarahan,both,overall,citizen,157.0
2020-01-01,Sarawak,P.197 Kota Samarahan,both,overall,noncitizen,1.5
2020-01-01,Sarawak,P.197 Kota Samarahan,female,overall,overall,81.0
2020-01-01,Sarawak,P.197 Kota Samarahan,male,overall,overall,77.5
2021-01-01,Sarawak,P.197 Kota Samarahan,both,citizen,overall,157.9
2021-01-01,Sarawak,P.197 Kota Samarahan,both,noncitizen,overall,1.4
2021-01-01,Sarawak,P.197 Kota Samarahan,both,overall,overall,159.2
2021-01-01,Sarawak,P.197 Kota Samarahan,female,overall,overall,81.5
2021-01-01,Sarawak,P.197 Kota Samarahan,male,overall,overall,77.8
2022-01-01,Sarawak,P.197 Kota Samarahan,both,citizen,overall,158.3
2022-01-01,Sarawak,P.197 Kota Samarahan,both,noncitizen,overall,1.4
2022-01-01,Sarawak,P.197 Kota Samarahan,both,overall,overall,159.9
2022-01-01,Sarawak,P.197 Kota Samarahan,female,overall,overall,82.0
2022-01-01,Sarawak,P.197 Kota Samarahan,male,overall,overall,77.9
2023-01-01,Sarawak,P.197 Kota Samarahan,both,citizen,overall,160.0
2023-01-01,Sarawak,P.197 Kota Samarahan,both,noncitizen,overall,1.6
2023-01-01,Sarawak,P.197 Kota Samarahan,both,overall,overall,161.6
2023-01-01,Sarawak,P.197 Kota Samarahan,female,overall,overall,82.8
2023-01-01,Sarawak,P.197 Kota Samarahan,male,overall,overall,78.9
2024-01-01,Sarawak,P.197 Kota Samarahan,both,citizen,overall,161.4
2024-01-01,Sarawak,P.197 Kota Samarahan,both,noncitizen,overall,1.4
2024-01-01,Sarawak,P.197 Kota Samarahan,both,overall,overall,162.6
2024-01-01,Sarawak,P.197 Kota Samarahan,female,overall,overall,83.4
2024-01-01,Sarawak,P.197 Kota Samarahan,male,overall,overall,79.3
2020-01-01,Sarawak,P.198 Puncak Borneo,both,overall,overall,80.8
2020-01-01,Sarawak,P.198 Puncak Borneo,both,overall,citizen,79.8
2020-01-01,Sarawak,P.198 Puncak Borneo,both,overall,noncitizen,1.0
2020-01-01,Sarawak,P.198 Puncak Borneo,female,overall,overall,38.7
2020-01-01,Sarawak,P.198 Puncak Borneo,male,overall,overall,42.1
2021-01-01,Sarawak,P.198 Puncak Borneo,both,citizen,overall,80.3
2021-01-01,Sarawak,P.198 Puncak Borneo,both,noncitizen,overall,1.0
2021-01-01,Sarawak,P.198 Puncak Borneo,both,overall,overall,81.1
2021-01-01,Sarawak,P.198 Puncak Borneo,female,overall,overall,39.0
2021-01-01,Sarawak,P.198 Puncak Borneo,male,overall,overall,42.3
2022-01-01,Sarawak,P.198 Puncak Borneo,both,citizen,overall,80.5
2022-01-01,Sarawak,P.198 Puncak Borneo,both,noncitizen,overall,1.0
2022-01-01,Sarawak,P.198 Puncak Borneo,both,overall,overall,81.4
2022-01-01,Sarawak,P.198 Puncak Borneo,female,overall,overall,39.1
2022-01-01,Sarawak,P.198 Puncak Borneo,male,overall,overall,42.3
2023-01-01,Sarawak,P.198 Puncak Borneo,both,citizen,overall,81.3
2023-01-01,Sarawak,P.198 Puncak Borneo,both,noncitizen,overall,1.1
2023-01-01,Sarawak,P.198 Puncak Borneo,both,overall,overall,82.4
2023-01-01,Sarawak,P.198 Puncak Borneo,female,overall,overall,39.6
2023-01-01,Sarawak,P.198 Puncak Borneo,male,overall,overall,42.9
2024-01-01,Sarawak,P.198 Puncak Borneo,both,citizen,overall,81.9
2024-01-01,Sarawak,P.198 Puncak Borneo,both,noncitizen,overall,1.1
2024-01-01,Sarawak,P.198 Puncak Borneo,both,overall,overall,82.9
2024-01-01,Sarawak,P.198 Puncak Borneo,female,overall,overall,39.7
2024-01-01,Sarawak,P.198 Puncak Borneo,male,overall,overall,43.0
2020-01-01,Sarawak,P.199 Serian,both,overall,overall,61.7
2020-01-01,Sarawak,P.199 Serian,both,overall,citizen,60.6
2020-01-01,Sarawak,P.199 Serian,both,overall,noncitizen,1.1
2020-01-01,Sarawak,P.199 Serian,female,overall,overall,30.2
2020-01-01,Sarawak,P.199 Serian,male,overall,overall,31.6
2021-01-01,Sarawak,P.199 Serian,both,citizen,overall,61.0
2021-01-01,Sarawak,P.199 Serian,both,noncitizen,overall,1.1
2021-01-01,Sarawak,P.199 Serian,both,overall,overall,62.1
2021-01-01,Sarawak,P.199 Serian,female,overall,overall,30.4
2021-01-01,Sarawak,P.199 Serian,male,overall,overall,31.6
2022-01-01,Sarawak,P.199 Serian,both,citizen,overall,61.2
2022-01-01,Sarawak,P.199 Serian,both,noncitizen,overall,1.0
2022-01-01,Sarawak,P.199 Serian,both,overall,overall,62.2
2022-01-01,Sarawak,P.199 Serian,female,overall,overall,30.5
2022-01-01,Sarawak,P.199 Serian,male,overall,overall,31.8
2023-01-01,Sarawak,P.199 Serian,both,citizen,overall,61.8
2023-01-01,Sarawak,P.199 Serian,both,noncitizen,overall,1.1
2023-01-01,Sarawak,P.199 Serian,both,overall,overall,63.0
2023-01-01,Sarawak,P.199 Serian,female,overall,overall,30.8
2023-01-01,Sarawak,P.199 Serian,male,overall,overall,32.2
2024-01-01,Sarawak,P.199 Serian,both,citizen,overall,62.3
2024-01-01,Sarawak,P.199 Serian,both,noncitizen,overall,1.0
2024-01-01,Sarawak,P.199 Serian,both,overall,overall,63.3
2024-01-01,Sarawak,P.199 Serian,female,overall,overall,31.1
2024-01-01,Sarawak,P.199 Serian,male,overall,overall,32.3
2020-01-01,Sarawak,P.200 Batang Sadong,both,overall,overall,33.7
2020-01-01,Sarawak,P.200 Batang Sadong,both,overall,citizen,31.4
2020-01-01,Sarawak,P.200 Batang Sadong,both,overall,noncitizen,2.3
2020-01-01,Sarawak,P.200 Batang Sadong,female,overall,overall,16.0
2020-01-01,Sarawak,P.200 Batang Sadong,male,overall,overall,17.6
2021-01-01,Sarawak,P.200 Batang Sadong,both,citizen,overall,31.8
2021-01-01,Sarawak,P.200 Batang Sadong,both,noncitizen,overall,2.1
2021-01-01,Sarawak,P.200 Batang Sadong,both,overall,overall,33.9
2021-01-01,Sarawak,P.200 Batang Sadong,female,overall,overall,16.2
2021-01-01,Sarawak,P.200 Batang Sadong,male,overall,overall,17.7
2022-01-01,Sarawak,P.200 Batang Sadong,both,citizen,overall,31.8
2022-01-01,Sarawak,P.200 Batang Sadong,both,noncitizen,overall,2.1
2022-01-01,Sarawak,P.200 Batang Sadong,both,overall,overall,33.9
2022-01-01,Sarawak,P.200 Batang Sadong,female,overall,overall,16.3
2022-01-01,Sarawak,P.200 Batang Sadong,male,overall,overall,17.7
2023-01-01,Sarawak,P.200 Batang Sadong,both,citizen,overall,32.1
2023-01-01,Sarawak,P.200 Batang Sadong,both,noncitizen,overall,2.2
2023-01-01,Sarawak,P.200 Batang Sadong,both,overall,overall,34.4
2023-01-01,Sarawak,P.200 Batang Sadong,female,overall,overall,16.4
2023-01-01,Sarawak,P.200 Batang Sadong,male,overall,overall,18.0
2024-01-01,Sarawak,P.200 Batang Sadong,both,citizen,overall,32.3
2024-01-01,Sarawak,P.200 Batang Sadong,both,noncitizen,overall,2.2
2024-01-01,Sarawak,P.200 Batang Sadong,both,overall,overall,34.5
2024-01-01,Sarawak,P.200 Batang Sadong,female,overall,overall,16.5
2024-01-01,Sarawak,P.200 Batang Sadong,male,overall,overall,18.0
2020-01-01,Sarawak,P.201 Batang Lupar,both,overall,overall,38.3
2020-01-01,Sarawak,P.201 Batang Lupar,both,overall,citizen,37.6
2020-01-01,Sarawak,P.201 Batang Lupar,both,overall,noncitizen,0.8
2020-01-01,Sarawak,P.201 Batang Lupar,female,overall,overall,18.7
2020-01-01,Sarawak,P.201 Batang Lupar,male,overall,overall,19.7
2021-01-01,Sarawak,P.201 Batang Lupar,both,citizen,overall,37.8
2021-01-01,Sarawak,P.201 Batang Lupar,both,noncitizen,overall,0.7
2021-01-01,Sarawak,P.201 Batang Lupar,both,overall,overall,38.5
2021-01-01,Sarawak,P.201 Batang Lupar,female,overall,overall,18.8
2021-01-01,Sarawak,P.201 Batang Lupar,male,overall,overall,19.8
2022-01-01,Sarawak,P.201 Batang Lupar,both,citizen,overall,37.9
2022-01-01,Sarawak,P.201 Batang Lupar,both,noncitizen,overall,0.7
2022-01-01,Sarawak,P.201 Batang Lupar,both,overall,overall,38.6
2022-01-01,Sarawak,P.201 Batang Lupar,female,overall,overall,18.9
2022-01-01,Sarawak,P.201 Batang Lupar,male,overall,overall,19.8
2023-01-01,Sarawak,P.201 Batang Lupar,both,citizen,overall,38.3
2023-01-01,Sarawak,P.201 Batang Lupar,both,noncitizen,overall,0.8
2023-01-01,Sarawak,P.201 Batang Lupar,both,overall,overall,39.2
2023-01-01,Sarawak,P.201 Batang Lupar,female,overall,overall,19.1
2023-01-01,Sarawak,P.201 Batang Lupar,male,overall,overall,20.0
2024-01-01,Sarawak,P.201 Batang Lupar,both,citizen,overall,38.6
2024-01-01,Sarawak,P.201 Batang Lupar,both,noncitizen,overall,0.7
2024-01-01,Sarawak,P.201 Batang Lupar,both,overall,overall,39.3
2024-01-01,Sarawak,P.201 Batang Lupar,female,overall,overall,19.3
2024-01-01,Sarawak,P.201 Batang Lupar,male,overall,overall,20.1
2020-01-01,Sarawak,P.202 Sri Aman,both,overall,overall,62.9
2020-01-01,Sarawak,P.202 Sri Aman,both,overall,citizen,60.9
2020-01-01,Sarawak,P.202 Sri Aman,both,overall,noncitizen,2.0
2020-01-01,Sarawak,P.202 Sri Aman,female,overall,overall,30.1
2020-01-01,Sarawak,P.202 Sri Aman,male,overall,overall,32.8
2021-01-01,Sarawak,P.202 Sri Aman,both,citizen,overall,61.3
2021-01-01,Sarawak,P.202 Sri Aman,both,noncitizen,overall,1.8
2021-01-01,Sarawak,P.202 Sri Aman,both,overall,overall,63.2
2021-01-01,Sarawak,P.202 Sri Aman,female,overall,overall,30.2
2021-01-01,Sarawak,P.202 Sri Aman,male,overall,overall,32.9
2022-01-01,Sarawak,P.202 Sri Aman,both,citizen,overall,61.6
2022-01-01,Sarawak,P.202 Sri Aman,both,noncitizen,overall,1.8
2022-01-01,Sarawak,P.202 Sri Aman,both,overall,overall,63.4
2022-01-01,Sarawak,P.202 Sri Aman,female,overall,overall,30.5
2022-01-01,Sarawak,P.202 Sri Aman,male,overall,overall,33.0
2023-01-01,Sarawak,P.202 Sri Aman,both,citizen,overall,62.1
2023-01-01,Sarawak,P.202 Sri Aman,both,noncitizen,overall,2.0
2023-01-01,Sarawak,P.202 Sri Aman,both,overall,overall,64.1
2023-01-01,Sarawak,P.202 Sri Aman,female,overall,overall,30.7
2023-01-01,Sarawak,P.202 Sri Aman,male,overall,overall,33.4
2024-01-01,Sarawak,P.202 Sri Aman,both,citizen,overall,62.6
2024-01-01,Sarawak,P.202 Sri Aman,both,noncitizen,overall,1.9
2024-01-01,Sarawak,P.202 Sri Aman,both,overall,overall,64.6
2024-01-01,Sarawak,P.202 Sri Aman,female,overall,overall,30.9
2024-01-01,Sarawak,P.202 Sri Aman,male,overall,overall,33.6
2020-01-01,Sarawak,P.203 Lubok Antu,both,overall,overall,26.8
2020-01-01,Sarawak,P.203 Lubok Antu,both,overall,citizen,26.1
2020-01-01,Sarawak,P.203 Lubok Antu,both,overall,noncitizen,0.7
2020-01-01,Sarawak,P.203 Lubok Antu,female,overall,overall,13.1
2020-01-01,Sarawak,P.203 Lubok Antu,male,overall,overall,13.6
2021-01-01,Sarawak,P.203 Lubok Antu,both,citizen,overall,26.2
2021-01-01,Sarawak,P.203 Lubok Antu,both,noncitizen,overall,0.7
2021-01-01,Sarawak,P.203 Lubok Antu,both,overall,overall,27.0
2021-01-01,Sarawak,P.203 Lubok Antu,female,overall,overall,13.2
2021-01-01,Sarawak,P.203 Lubok Antu,male,overall,overall,13.7
2022-01-01,Sarawak,P.203 Lubok Antu,both,citizen,overall,26.3
2022-01-01,Sarawak,P.203 Lubok Antu,both,noncitizen,overall,0.7
2022-01-01,Sarawak,P.203 Lubok Antu,both,overall,overall,27.0
2022-01-01,Sarawak,P.203 Lubok Antu,female,overall,overall,13.3
2022-01-01,Sarawak,P.203 Lubok Antu,male,overall,overall,13.7
2023-01-01,Sarawak,P.203 Lubok Antu,both,citizen,overall,26.6
2023-01-01,Sarawak,P.203 Lubok Antu,both,noncitizen,overall,0.7
2023-01-01,Sarawak,P.203 Lubok Antu,both,overall,overall,27.3
2023-01-01,Sarawak,P.203 Lubok Antu,female,overall,overall,13.5
2023-01-01,Sarawak,P.203 Lubok Antu,male,overall,overall,13.9
2024-01-01,Sarawak,P.203 Lubok Antu,both,citizen,overall,26.7
2024-01-01,Sarawak,P.203 Lubok Antu,both,noncitizen,overall,0.7
2024-01-01,Sarawak,P.203 Lubok Antu,both,overall,overall,27.5
2024-01-01,Sarawak,P.203 Lubok Antu,female,overall,overall,13.5
2024-01-01,Sarawak,P.203 Lubok Antu,male,overall,overall,14.0
2020-01-01,Sarawak,P.204 Betong,both,overall,overall,34.6
2020-01-01,Sarawak,P.204 Betong,both,overall,citizen,34.3
2020-01-01,Sarawak,P.204 Betong,both,overall,noncitizen,0.4
2020-01-01,Sarawak,P.204 Betong,female,overall,overall,16.6
2020-01-01,Sarawak,P.204 Betong,male,overall,overall,18.0
2021-01-01,Sarawak,P.204 Betong,both,citizen,overall,34.4
2021-01-01,Sarawak,P.204 Betong,both,noncitizen,overall,0.3
2021-01-01,Sarawak,P.204 Betong,both,overall,overall,34.8
2021-01-01,Sarawak,P.204 Betong,female,overall,overall,16.7
2021-01-01,Sarawak,P.204 Betong,male,overall,overall,18.1
2022-01-01,Sarawak,P.204 Betong,both,citizen,overall,34.5
2022-01-01,Sarawak,P.204 Betong,both,noncitizen,overall,0.3
2022-01-01,Sarawak,P.204 Betong,both,overall,overall,34.9
2022-01-01,Sarawak,P.204 Betong,female,overall,overall,16.8
2022-01-01,Sarawak,P.204 Betong,male,overall,overall,18.2
2023-01-01,Sarawak,P.204 Betong,both,citizen,overall,35.0
2023-01-01,Sarawak,P.204 Betong,both,noncitizen,overall,0.3
2023-01-01,Sarawak,P.204 Betong,both,overall,overall,35.3
2023-01-01,Sarawak,P.204 Betong,female,overall,overall,17.0
2023-01-01,Sarawak,P.204 Betong,male,overall,overall,18.3
2024-01-01,Sarawak,P.204 Betong,both,citizen,overall,35.2
2024-01-01,Sarawak,P.204 Betong,both,noncitizen,overall,0.3
2024-01-01,Sarawak,P.204 Betong,both,overall,overall,35.5
2024-01-01,Sarawak,P.204 Betong,female,overall,overall,17.1
2024-01-01,Sarawak,P.204 Betong,male,overall,overall,18.5
2020-01-01,Sarawak,P.205 Saratok,both,overall,overall,41.3
2020-01-01,Sarawak,P.205 Saratok,both,overall,citizen,41.0
2020-01-01,Sarawak,P.205 Saratok,both,overall,noncitizen,0.4
2020-01-01,Sarawak,P.205 Saratok,female,overall,overall,20.8
2020-01-01,Sarawak,P.205 Saratok,male,overall,overall,20.6
2021-01-01,Sarawak,P.205 Saratok,both,citizen,overall,41.2
2021-01-01,Sarawak,P.205 Saratok,both,noncitizen,overall,0.3
2021-01-01,Sarawak,P.205 Saratok,both,overall,overall,41.6
2021-01-01,Sarawak,P.205 Saratok,female,overall,overall,20.9
2021-01-01,Sarawak,P.205 Saratok,male,overall,overall,20.6
2022-01-01,Sarawak,P.205 Saratok,both,citizen,overall,41.4
2022-01-01,Sarawak,P.205 Saratok,both,noncitizen,overall,0.3
2022-01-01,Sarawak,P.205 Saratok,both,overall,overall,41.7
2022-01-01,Sarawak,P.205 Saratok,female,overall,overall,20.9
2022-01-01,Sarawak,P.205 Saratok,male,overall,overall,20.7
2023-01-01,Sarawak,P.205 Saratok,both,citizen,overall,41.8
2023-01-01,Sarawak,P.205 Saratok,both,noncitizen,overall,0.3
2023-01-01,Sarawak,P.205 Saratok,both,overall,overall,42.1
2023-01-01,Sarawak,P.205 Saratok,female,overall,overall,21.2
2023-01-01,Sarawak,P.205 Saratok,male,overall,overall,20.9
2024-01-01,Sarawak,P.205 Saratok,both,citizen,overall,42.2
2024-01-01,Sarawak,P.205 Saratok,both,noncitizen,overall,0.2
2024-01-01,Sarawak,P.205 Saratok,both,overall,overall,42.4
2024-01-01,Sarawak,P.205 Saratok,female,overall,overall,21.3
2024-01-01,Sarawak,P.205 Saratok,male,overall,overall,21.1
2020-01-01,Sarawak,P.206 Tanjong Manis,both,overall,overall,32.8
2020-01-01,Sarawak,P.206 Tanjong Manis,both,overall,citizen,30.8
2020-01-01,Sarawak,P.206 Tanjong Manis,both,overall,noncitizen,1.9
2020-01-01,Sarawak,P.206 Tanjong Manis,female,overall,overall,15.8
2020-01-01,Sarawak,P.206 Tanjong Manis,male,overall,overall,17.0
2021-01-01,Sarawak,P.206 Tanjong Manis,both,citizen,overall,31.1
2021-01-01,Sarawak,P.206 Tanjong Manis,both,noncitizen,overall,1.8
2021-01-01,Sarawak,P.206 Tanjong Manis,both,overall,overall,32.9
2021-01-01,Sarawak,P.206 Tanjong Manis,female,overall,overall,15.9
2021-01-01,Sarawak,P.206 Tanjong Manis,male,overall,overall,17.0
2022-01-01,Sarawak,P.206 Tanjong Manis,both,citizen,overall,31.2
2022-01-01,Sarawak,P.206 Tanjong Manis,both,noncitizen,overall,1.8
2022-01-01,Sarawak,P.206 Tanjong Manis,both,overall,overall,33.0
2022-01-01,Sarawak,P.206 Tanjong Manis,female,overall,overall,15.9
2022-01-01,Sarawak,P.206 Tanjong Manis,male,overall,overall,17.1
2023-01-01,Sarawak,P.206 Tanjong Manis,both,citizen,overall,31.5
2023-01-01,Sarawak,P.206 Tanjong Manis,both,noncitizen,overall,1.9
2023-01-01,Sarawak,P.206 Tanjong Manis,both,overall,overall,33.4
2023-01-01,Sarawak,P.206 Tanjong Manis,female,overall,overall,16.1
2023-01-01,Sarawak,P.206 Tanjong Manis,male,overall,overall,17.3
2024-01-01,Sarawak,P.206 Tanjong Manis,both,citizen,overall,31.7
2024-01-01,Sarawak,P.206 Tanjong Manis,both,noncitizen,overall,1.9
2024-01-01,Sarawak,P.206 Tanjong Manis,both,overall,overall,33.6
2024-01-01,Sarawak,P.206 Tanjong Manis,female,overall,overall,16.2
2024-01-01,Sarawak,P.206 Tanjong Manis,male,overall,overall,17.4
2020-01-01,Sarawak,P.207 Igan,both,overall,overall,27.4
2020-01-01,Sarawak,P.207 Igan,both,overall,citizen,24.1
2020-01-01,Sarawak,P.207 Igan,both,overall,noncitizen,3.3
2020-01-01,Sarawak,P.207 Igan,female,overall,overall,12.7
2020-01-01,Sarawak,P.207 Igan,male,overall,overall,14.7
2021-01-01,Sarawak,P.207 Igan,both,citizen,overall,24.4
2021-01-01,Sarawak,P.207 Igan,both,noncitizen,overall,3.2
2021-01-01,Sarawak,P.207 Igan,both,overall,overall,27.5
2021-01-01,Sarawak,P.207 Igan,female,overall,overall,12.8
2021-01-01,Sarawak,P.207 Igan,male,overall,overall,14.7
2022-01-01,Sarawak,P.207 Igan,both,citizen,overall,24.5
2022-01-01,Sarawak,P.207 Igan,both,noncitizen,overall,3.1
2022-01-01,Sarawak,P.207 Igan,both,overall,overall,27.6
2022-01-01,Sarawak,P.207 Igan,female,overall,overall,12.8
2022-01-01,Sarawak,P.207 Igan,male,overall,overall,14.8
2023-01-01,Sarawak,P.207 Igan,both,citizen,overall,24.6
2023-01-01,Sarawak,P.207 Igan,both,noncitizen,overall,3.4
2023-01-01,Sarawak,P.207 Igan,both,overall,overall,27.9
2023-01-01,Sarawak,P.207 Igan,female,overall,overall,13.0
2023-01-01,Sarawak,P.207 Igan,male,overall,overall,14.9
2024-01-01,Sarawak,P.207 Igan,both,citizen,overall,24.9
2024-01-01,Sarawak,P.207 Igan,both,noncitizen,overall,3.2
2024-01-01,Sarawak,P.207 Igan,both,overall,overall,28.1
2024-01-01,Sarawak,P.207 Igan,female,overall,overall,13.0
2024-01-01,Sarawak,P.207 Igan,male,overall,overall,15.1
2020-01-01,Sarawak,P.208 Sarikei,both,overall,overall,43.1
2020-01-01,Sarawak,P.208 Sarikei,both,overall,citizen,42.4
2020-01-01,Sarawak,P.208 Sarikei,both,overall,noncitizen,0.8
2020-01-01,Sarawak,P.208 Sarikei,female,overall,overall,21.4
2020-01-01,Sarawak,P.208 Sarikei,male,overall,overall,21.7
2021-01-01,Sarawak,P.208 Sarikei,both,citizen,overall,42.6
2021-01-01,Sarawak,P.208 Sarikei,both,noncitizen,overall,0.7
2021-01-01,Sarawak,P.208 Sarikei,both,overall,overall,43.3
2021-01-01,Sarawak,P.208 Sarikei,female,overall,overall,21.5
2021-01-01,Sarawak,P.208 Sarikei,male,overall,overall,21.7
2022-01-01,Sarawak,P.208 Sarikei,both,citizen,overall,42.8
2022-01-01,Sarawak,P.208 Sarikei,both,noncitizen,overall,0.7
2022-01-01,Sarawak,P.208 Sarikei,both,overall,overall,43.5
2022-01-01,Sarawak,P.208 Sarikei,female,overall,overall,21.7
2022-01-01,Sarawak,P.208 Sarikei,male,overall,overall,21.8
2023-01-01,Sarawak,P.208 Sarikei,both,citizen,overall,43.2
2023-01-01,Sarawak,P.208 Sarikei,both,noncitizen,overall,0.8
2023-01-01,Sarawak,P.208 Sarikei,both,overall,overall,44.0
2023-01-01,Sarawak,P.208 Sarikei,female,overall,overall,21.9
2023-01-01,Sarawak,P.208 Sarikei,male,overall,overall,22.1
2024-01-01,Sarawak,P.208 Sarikei,both,citizen,overall,43.3
2024-01-01,Sarawak,P.208 Sarikei,both,noncitizen,overall,1.0
2024-01-01,Sarawak,P.208 Sarikei,both,overall,overall,44.2
2024-01-01,Sarawak,P.208 Sarikei,female,overall,overall,22.0
